symbol,universe_name,start_date,end_date,source_type,source_url,confidence
SPXC,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
SSD,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
ST,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
STRL,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
SWK,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
SXI,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
TDG,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
TEX,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
TILE,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
TKR,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
TNC,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
TREX,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
TRN,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
TRU,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
TT,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
TTC,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
